client_id,group_id,mobile,email,ip_address,address,bank_account,device_id,occupation,declared_income,monthly_turnover,fo_premium,illiquid_trades,fund_transfer_count,login_frequency,shared_accounts,trading_pattern_score,risk_country,transaction_amount,rapid_withdrawal,suspicious_flag
C3129,G1473,9429080737,user2129@gmail.com,192.168.63.176,Coimbatore,AXIS215145,DEV6326,Trader,3439126,2515146,103076,0,7,30,0,27,No,425991,No,0
C3130,G783,9922992961,user2130@gmail.com,192.168.54.107,Coimbatore,SBI458230,DEV7070,Trader,3129300,1723916,72787,3,4,29,1,31,Yes,720277,No,0
C3131,G820,9927303435,user2131@gmail.com,192.168.10.57,Delhi,HDFC491320,DEV7470,SelfEmployed,3403650,7968015,59251,1,3,21,1,9,No,585570,No,0
C3132,G66,9000009891,user2132@gmail.com,10.0.5.2,Kolkata,KOTAK605135,DEV9314,Investor,795075,40269418,954080,22,59,119,9,87,No,3551584,Yes,1
C3133,G788,9613808290,user2133@gmail.com,192.168.55.239,Delhi,HDFC289195,DEV6694,Retired,1090357,6830158,52476,3,1,21,0,29,Yes,648426,No,0
C3134,G837,9252394443,user2134@gmail.com,192.168.1.241,Bangalore,HDFC213161,DEV2482,SelfEmployed,1725273,9097973,83811,3,10,5,0,36,No,459419,No,0
C3135,G650,9898566059,user2135@gmail.com,192.168.45.58,Kolkata,HDFC772318,DEV6780,Student,409292,19094914,257187,4,11,30,3,47,No,1760867,No,1
C3136,G1336,9785346138,user2136@gmail.com,192.168.38.43,Kochi,HDFC591544,DEV4329,Salaried,4969099,6190669,27008,0,5,5,0,18,Yes,830657,No,0
C3137,G1016,9823548635,user2137@gmail.com,192.168.68.45,Ahmedabad,SBI683835,DEV9435,Investor,3155220,7391063,64268,2,3,19,1,31,Yes,134791,No,0
C3138,G125,9000008883,user2138@gmail.com,10.0.1.1,Kolkata,HDFC780984,DEV2049,Investor,545521,43928616,1697115,18,23,154,3,87,Yes,3808848,Yes,1
C3139,G84,9000003502,user2139@gmail.com,10.0.3.3,Ahmedabad,HDFC511338,DEV5976,Student,707958,50459692,362956,11,55,120,8,82,Yes,4298769,Yes,1
C3140,G1366,9264423201,user2140@gmail.com,192.168.21.107,Pune,HDFC800284,DEV5556,Salaried,4923669,5695625,98155,0,4,17,1,8,Yes,801960,No,0
C3141,G924,9370479749,user2141@gmail.com,192.168.82.177,Delhi,AXIS970808,DEV2607,SelfEmployed,1503082,4370022,50711,2,6,13,1,26,No,484688,No,0
C3142,G128,9000000106,user2142@gmail.com,10.0.11.5,Kolkata,ICICI259134,DEV5653,Retired,725677,40519420,1464860,6,44,171,3,74,No,4338808,Yes,1
C3143,G1319,9077576748,user2143@gmail.com,192.168.65.92,Mumbai,ICICI715620,DEV8648,Student,4839029,4992287,143084,4,3,5,0,25,No,176672,No,0
C3144,G1289,9095835367,user2144@gmail.com,192.168.32.103,Bangalore,AXIS213792,DEV6370,Investor,4024310,6906398,125464,3,6,13,0,13,No,787293,No,0
C3145,G1278,9715552160,user2145@gmail.com,192.168.4.228,Mumbai,AXIS974151,DEV7705,Retired,3157864,10427099,79085,4,5,17,1,25,No,530267,No,0
C3146,G122,9000000998,user2146@gmail.com,10.0.16.3,Kolkata,KOTAK463519,DEV7558,Investor,559935,51965450,1012898,5,17,160,3,92,No,4082847,Yes,1
C3147,G846,9223646521,user2147@gmail.com,192.168.73.179,Pune,AXIS132181,DEV7800,Student,2179318,7436129,14001,0,10,23,0,14,Yes,718066,No,0
C3148,G1036,9720861671,user2148@gmail.com,192.168.30.105,Chennai,HDFC677325,DEV9996,Salaried,4733256,9974267,20902,3,3,5,0,6,Yes,284351,No,0
C3149,G689,9663363566,user2149@gmail.com,192.168.62.110,Delhi,ICICI540954,DEV8913,Salaried,1328777,10499295,118299,5,25,58,1,53,No,1349502,Yes,1
C3150,G1294,9675304749,user2150@gmail.com,192.168.90.1,Pune,SBI433076,DEV5270,Student,4002686,6468980,138551,2,4,42,1,36,No,551550,No,0
C3151,G425,9000001876,user2151@gmail.com,192.168.1.152,Pune,KOTAK230560,DEV1952,Retired,967376,19284359,676456,10,20,77,1,80,Yes,510043,No,1
C3152,G349,9000009292,user2152@gmail.com,192.168.54.33,Pune,SBI917449,DEV5814,Student,970681,21620779,633086,2,6,66,2,68,Yes,517050,No,0
C3153,G1323,9845530583,user2153@gmail.com,192.168.60.197,Chennai,KOTAK435781,DEV5221,Student,942970,1429083,28439,4,1,7,1,18,No,594266,No,0
C3154,G1427,9248885340,user2154@gmail.com,192.168.81.80,Ahmedabad,ICICI209717,DEV4451,Salaried,2974456,5093835,115351,4,4,41,0,40,No,683741,No,0
C3155,G1088,9534520326,user2155@gmail.com,192.168.9.135,Delhi,ICICI786550,DEV3869,Trader,1803359,2832248,62724,0,6,23,0,39,Yes,718363,No,0
C3156,G299,9000008928,user2156@gmail.com,10.0.6.6,Pune,ICICI692148,DEV8347,SelfEmployed,514815,10966400,1511783,14,25,154,6,72,Yes,2522039,Yes,1
C3157,G934,9816400952,user2157@gmail.com,192.168.99.36,Delhi,KOTAK705278,DEV6245,Retired,4355229,8025252,132751,3,7,7,1,15,Yes,813271,No,0
C3158,G1500,9892760649,user2158@gmail.com,192.168.40.5,Delhi,KOTAK204773,DEV9364,Business,4545872,10229369,67112,4,8,23,1,17,No,72384,No,0
C3159,G654,9713511428,user2159@gmail.com,10.0.18.7,Ahmedabad,ICICI423923,DEV2308,SelfEmployed,1879842,5286000,289121,8,17,45,4,45,No,318517,No,0
C3160,G115,9000003150,user2160@gmail.com,10.0.3.2,Ahmedabad,AXIS174947,DEV3237,Investor,734097,37847585,418447,15,43,176,9,82,Yes,4794331,Yes,1
C3161,G934,9063431843,user2161@gmail.com,192.168.20.136,Ahmedabad,SBI319376,DEV7842,Salaried,3280913,8345960,80730,0,6,37,0,20,No,762586,No,0
C3162,G1243,9517730925,user2162@gmail.com,192.168.15.153,Mumbai,HDFC524542,DEV5617,SelfEmployed,2833789,11017656,133771,1,7,25,1,34,No,117260,No,0
C3163,G965,9749486314,user2163@gmail.com,192.168.47.25,Hyderabad,ICICI810853,DEV9490,SelfEmployed,3253778,4839960,128648,2,3,27,1,24,Yes,895951,No,0
C3164,G1031,9149782614,user2164@gmail.com,192.168.93.108,Kochi,AXIS599461,DEV5090,Retired,1007104,2887468,146478,2,2,11,0,25,Yes,821556,No,0
C3165,G1053,9080066453,user2165@gmail.com,192.168.41.118,Kolkata,KOTAK671050,DEV4314,SelfEmployed,3006265,8054145,139615,0,6,8,1,39,Yes,59694,No,0
C3166,G1297,9239808863,user2166@gmail.com,192.168.34.112,Pune,ICICI882818,DEV6637,Student,1107782,3977577,137105,2,9,32,0,20,Yes,705994,No,0
C3167,G912,9834754467,user2167@gmail.com,192.168.70.148,Mumbai,SBI432180,DEV6525,Investor,2648580,6044125,104257,1,5,25,1,8,No,405469,No,0
C3168,G1354,9143319605,user2168@gmail.com,192.168.52.50,Coimbatore,SBI797400,DEV9607,Investor,663386,11734670,63091,1,5,14,1,10,No,445875,No,0
C3169,G1433,9998228686,user2169@gmail.com,192.168.89.131,Kolkata,KOTAK461279,DEV5572,Student,4481350,5210028,136196,3,3,18,1,6,No,269275,No,0
C3170,G1412,9199094105,user2170@gmail.com,192.168.53.135,Bangalore,HDFC246274,DEV9362,Retired,2187209,3061124,50636,1,10,22,0,16,Yes,785783,No,0
C3171,G1483,9918365915,user2171@gmail.com,192.168.51.48,Pune,ICICI167553,DEV9833,SelfEmployed,2618743,10726851,75721,0,9,28,1,26,Yes,435935,No,0
C3172,G572,9983910266,user2172@gmail.com,10.0.8.4,Chennai,AXIS300051,DEV6347,Investor,507302,12792762,464019,8,12,31,1,45,No,2418485,Yes,1
C3173,G710,9331090104,user2173@gmail.com,192.168.58.149,Coimbatore,HDFC254936,DEV7007,Salaried,3790215,7044654,126137,0,7,37,1,13,No,146865,No,0
C3174,G577,9575790629,user2174@gmail.com,192.168.38.246,Delhi,ICICI670818,DEV8198,Business,1025069,19705362,505380,2,21,82,4,46,No,1184580,Yes,0
C3175,G1381,9229209973,user2175@gmail.com,192.168.51.54,Bangalore,AXIS265357,DEV7457,Business,3927137,4394993,73985,0,9,23,1,7,Yes,158137,No,0
C3176,G407,9435107713,user2176@gmail.com,192.168.7.132,Hyderabad,HDFC199632,DEV2000,Investor,1799828,21764120,394951,3,25,35,3,50,Yes,1365886,Yes,0
C3177,G941,9825281656,user2177@gmail.com,192.168.49.111,Mumbai,SBI659333,DEV6427,Student,1805252,9793970,81859,2,6,24,0,23,No,836568,No,0
C3178,G595,9820132217,user2178@gmail.com,192.168.1.131,Hyderabad,SBI410582,DEV7862,SelfEmployed,1505301,19327390,183675,2,17,76,3,37,Yes,552221,Yes,1
C3179,G1153,9281155732,user2179@gmail.com,192.168.79.169,Pune,AXIS507750,DEV9054,SelfEmployed,2271443,9575042,37774,3,3,24,1,9,No,75066,No,0
C3180,G541,9237134671,user2180@gmail.com,192.168.19.233,Bangalore,ICICI988288,DEV1229,Student,1302978,16715390,158697,4,13,39,1,68,Yes,1118066,No,1
C3181,G1358,9993216259,user2181@gmail.com,192.168.2.176,Ahmedabad,SBI981363,DEV7973,Student,2038951,11343907,145216,2,1,15,0,6,No,412866,No,0
C3182,G277,9000002705,user2182@gmail.com,10.0.7.6,Delhi,SBI278996,DEV3717,Trader,408876,18191228,1347770,7,31,128,7,81,Yes,3143018,Yes,1
C3183,G393,9720989311,user2183@gmail.com,192.168.10.92,Mumbai,AXIS736776,DEV8046,Business,499737,22079577,471421,4,8,84,3,60,No,315038,Yes,0
C3184,G1036,9815231555,user2184@gmail.com,192.168.8.123,Delhi,HDFC483123,DEV1750,Investor,1739768,5673418,26608,1,10,23,0,8,Yes,309066,No,0
C3185,G1315,9426740659,user2185@gmail.com,192.168.20.202,Delhi,ICICI320711,DEV5358,Business,2532347,9486390,83849,2,1,19,1,30,No,422013,No,0
C3186,G720,9205167709,user2186@gmail.com,192.168.29.253,Chennai,KOTAK780368,DEV1766,SelfEmployed,4985034,7893538,76757,0,5,40,1,20,No,184261,No,0
C3187,G1041,9061446086,user2187@gmail.com,192.168.97.213,Hyderabad,HDFC321672,DEV8645,Student,4887900,9314410,37736,2,10,6,1,12,Yes,634155,No,0
C3188,G27,9000001604,user2188@gmail.com,10.0.8.2,Hyderabad,AXIS363637,DEV1161,Salaried,469647,41576081,1500384,12,51,83,3,85,Yes,2047520,Yes,1
C3189,G1066,9423574618,user2189@gmail.com,192.168.68.174,Coimbatore,ICICI727966,DEV7199,Student,2923989,9891207,113842,2,8,18,1,23,No,868657,No,0
C3190,G1154,9145063079,user2190@gmail.com,192.168.29.101,Kolkata,KOTAK101648,DEV4161,Student,1086966,5902041,133198,2,2,14,0,40,Yes,160754,No,0
C3191,G858,9381812040,user2191@gmail.com,192.168.17.203,Coimbatore,SBI243374,DEV7486,SelfEmployed,2965916,1079643,90251,1,10,20,1,12,No,471688,No,0
C3192,G1152,9401007694,user2192@gmail.com,192.168.17.177,Kolkata,AXIS592705,DEV9572,Salaried,4112609,10405956,85935,4,1,18,0,32,No,255833,No,0
C3193,G434,9594289828,user2193@gmail.com,10.0.10.6,Delhi,KOTAK899930,DEV6863,Business,1422329,17934350,380632,4,24,83,4,49,No,1223642,Yes,0
C3194,G204,9000008928,user2194@gmail.com,10.0.15.8,Coimbatore,ICICI839053,DEV1494,Salaried,562519,22630292,679249,24,50,177,9,98,Yes,2985917,Yes,1
C3195,G609,9772887880,user2195@gmail.com,192.168.43.70,Ahmedabad,KOTAK171148,DEV6079,Trader,823006,20083654,585713,2,13,78,4,74,No,467147,No,1
C3196,G1045,9617363040,user2196@gmail.com,192.168.62.243,Ahmedabad,AXIS315580,DEV7577,SelfEmployed,2554666,11227372,110911,0,1,17,1,6,Yes,409790,No,0
C3197,G1232,9929042033,user2197@gmail.com,192.168.96.6,Hyderabad,AXIS997043,DEV3646,Retired,1518597,9336813,92253,3,10,45,1,18,Yes,83236,No,0
C3198,G1215,9708923100,user2198@gmail.com,192.168.65.117,Ahmedabad,AXIS359257,DEV6049,Retired,1173398,8119299,36441,3,6,37,1,16,Yes,292849,No,0
C3199,G136,9000009489,user2199@gmail.com,10.0.10.4,Ahmedabad,HDFC675895,DEV2092,SelfEmployed,782936,57907430,1179921,19,22,88,8,80,Yes,5001877,Yes,1
C3200,G1301,9902014345,user2200@gmail.com,192.168.16.43,Ahmedabad,KOTAK406397,DEV2637,Investor,4868888,7157766,53150,2,10,42,0,30,No,77087,No,0
C3201,G1274,9835786494,user2201@gmail.com,192.168.43.225,Pune,SBI655338,DEV6257,Trader,2221526,8804749,69483,0,5,18,1,31,No,263072,No,0
C3202,G723,9529408251,user2202@gmail.com,192.168.16.112,Kochi,ICICI137968,DEV8283,Trader,2742880,5282703,35029,2,5,5,0,8,No,832600,No,0
C3203,G123,9000004554,user2203@gmail.com,10.0.2.5,Kolkata,HDFC868581,DEV9246,Investor,527521,12707857,1232253,24,46,90,8,86,No,2353321,Yes,1
C3204,G1013,9165215373,user2204@gmail.com,192.168.59.237,Delhi,KOTAK603778,DEV4193,Retired,2842928,5338975,137250,4,10,14,1,12,No,885675,No,0
C3205,G1030,9296201650,user2205@gmail.com,192.168.58.188,Pune,HDFC471831,DEV1903,Retired,4867529,8741709,73802,3,2,8,1,17,No,665481,No,0
C3206,G1208,9493481680,user2206@gmail.com,192.168.16.143,Pune,SBI265470,DEV6737,Student,2236110,7732732,10530,0,8,23,0,6,Yes,319678,No,0
C3207,G62,9000004304,user2207@gmail.com,10.0.3.8,Kolkata,HDFC569636,DEV8679,Salaried,616122,43165385,1274857,16,24,131,2,84,No,1926934,Yes,1
C3208,G1460,9349819994,user2208@gmail.com,192.168.2.106,Hyderabad,KOTAK759632,DEV2649,Student,2096929,8692675,51231,4,10,6,1,18,No,586578,No,0
C3209,G839,9928366998,user2209@gmail.com,192.168.22.218,Ahmedabad,SBI434042,DEV9360,Trader,890628,3413177,101158,2,4,9,1,19,No,652463,No,0
C3210,G548,9000009440,user2210@gmail.com,10.0.9.1,Kolkata,ICICI134408,DEV4027,Student,1380194,22192379,265229,2,11,57,4,36,Yes,1939054,Yes,1
C3211,G316,9935065611,user2211@gmail.com,192.168.29.24,Mumbai,HDFC871629,DEV3928,Trader,724490,6859682,552942,8,19,57,3,55,Yes,1501613,Yes,1
C3212,G1368,9122319936,user2212@gmail.com,192.168.89.221,Kolkata,KOTAK797858,DEV1197,Trader,2928182,4712037,97802,1,3,37,1,9,Yes,539015,No,0
C3213,G566,9000002103,user2213@gmail.com,192.168.24.30,Delhi,SBI430619,DEV2952,Salaried,1193067,19884132,685023,10,17,48,2,56,No,1861496,Yes,1
C3214,G179,9000001982,user2214@gmail.com,10.0.15.2,Chennai,ICICI403346,DEV2517,Business,581860,20498478,1606304,16,17,141,8,87,Yes,5133167,Yes,1
C3215,G645,9899120338,user2215@gmail.com,192.168.70.151,Kolkata,SBI136691,DEV7273,Investor,1775313,10816153,433409,10,17,68,1,60,Yes,1333934,No,1
C3216,G478,9000007527,user2216@gmail.com,192.168.76.224,Ahmedabad,HDFC576412,DEV4242,Trader,1857074,17188030,179226,5,20,86,4,51,No,1703311,Yes,0
C3217,G1043,9569040630,user2217@gmail.com,192.168.83.6,Bangalore,ICICI816432,DEV7171,Salaried,4731498,8098614,51812,0,4,22,1,10,No,465981,No,0
C3218,G221,9000007787,user2218@gmail.com,10.0.8.1,Mumbai,SBI382876,DEV9651,Investor,347993,18556810,1715887,13,43,75,10,73,Yes,1020225,Yes,1
C3219,G669,9660806004,user2219@gmail.com,192.168.35.12,Coimbatore,KOTAK361870,DEV1135,Investor,1660578,13424521,358220,9,14,65,0,43,Yes,1985480,Yes,1
C3220,G719,9347495626,user2220@gmail.com,192.168.66.139,Kochi,HDFC396348,DEV1412,Trader,699983,6531455,143134,0,9,12,1,6,Yes,251945,No,0
C3221,G1459,9120587576,user2221@gmail.com,192.168.89.185,Chennai,HDFC171814,DEV2592,Student,3444603,7319220,68027,2,9,32,0,16,No,160793,No,0
C3222,G1129,9023665674,user2222@gmail.com,192.168.18.246,Bangalore,HDFC839930,DEV6680,SelfEmployed,1948580,5875662,122765,3,7,21,0,37,Yes,170326,No,0
C3223,G863,9055377729,user2223@gmail.com,192.168.59.210,Hyderabad,SBI706837,DEV3435,Salaried,4871884,10395232,79064,4,6,43,0,16,Yes,457678,No,0
C3224,G671,9800031162,user2224@gmail.com,192.168.54.248,Pune,ICICI702616,DEV6658,Retired,1439005,9025969,539950,8,16,61,4,75,Yes,704964,Yes,0
C3225,G557,9809388303,user2225@gmail.com,192.168.13.102,Hyderabad,HDFC124082,DEV8729,Business,1137588,6324215,654028,8,9,86,4,55,No,1097044,Yes,0
C3226,G1266,9985114264,user2226@gmail.com,192.168.63.99,Hyderabad,ICICI436168,DEV9914,Student,1388740,4126421,118323,0,4,41,1,28,Yes,563810,No,0
C3227,G714,9738551078,user2227@gmail.com,192.168.42.219,Coimbatore,ICICI981222,DEV3306,Investor,2278372,10673889,74330,2,1,38,0,28,No,334473,No,0
C3228,G1062,9606233009,user2228@gmail.com,192.168.70.238,Coimbatore,KOTAK305672,DEV3912,Trader,1648444,10890356,55084,0,7,44,1,28,No,449392,No,0
C3229,G1170,9467712352,user2229@gmail.com,192.168.89.42,Mumbai,SBI658286,DEV4372,SelfEmployed,2613204,7951103,71854,0,3,35,1,19,No,316670,No,0
C3230,G1351,9504980226,user2230@gmail.com,192.168.72.211,Chennai,SBI540920,DEV3129,SelfEmployed,1950559,3251525,144721,0,2,34,1,10,No,760875,No,0
C3231,G719,9143365520,user2231@gmail.com,192.168.96.99,Kochi,ICICI830351,DEV5042,SelfEmployed,3001352,5487172,129231,1,6,18,1,11,Yes,723750,No,0
C3232,G112,9000007517,user2232@gmail.com,10.0.7.8,Bangalore,AXIS770806,DEV8968,Investor,754264,38936244,1690369,18,44,179,2,98,No,4561389,Yes,1
C3233,G1362,9681557280,user2233@gmail.com,192.168.18.193,Chennai,HDFC877707,DEV8672,Retired,1418668,2333336,26126,2,1,40,0,37,Yes,312482,No,0
C3234,G787,9689783519,user2234@gmail.com,192.168.70.115,Ahmedabad,HDFC720204,DEV4702,SelfEmployed,4590275,11416513,100647,1,4,23,0,13,Yes,390265,No,0
C3235,G66,9000007177,user2235@gmail.com,10.0.15.1,Ahmedabad,SBI272863,DEV2747,Investor,672920,22177445,1256276,19,31,116,9,91,No,3844383,Yes,1
C3236,G352,9302767366,user2236@gmail.com,192.168.56.255,Chennai,SBI894946,DEV5675,Student,876628,17699070,298814,10,12,67,3,80,No,2351796,No,0
C3237,G1341,9742969673,user2237@gmail.com,192.168.76.198,Coimbatore,KOTAK835641,DEV5004,Investor,2668497,7182508,141850,4,5,33,1,8,Yes,451938,No,0
C3238,G948,9140447866,user2238@gmail.com,192.168.83.164,Chennai,AXIS776168,DEV8409,SelfEmployed,1860081,6322278,91392,3,2,31,1,23,Yes,481498,No,0
C3239,G1480,9611503105,user2239@gmail.com,192.168.67.202,Kolkata,KOTAK241628,DEV2059,Salaried,2405641,7950212,30559,1,10,25,1,25,No,873325,No,0
C3240,G878,9246591644,user2240@gmail.com,192.168.81.86,Chennai,AXIS807457,DEV4222,SelfEmployed,1333035,11381284,83605,3,4,36,1,32,No,194325,No,0
C3241,G1062,9313596735,user2241@gmail.com,192.168.99.246,Kochi,SBI676864,DEV3020,Salaried,4739481,8797486,32516,3,9,45,0,13,Yes,71312,No,0
C3242,G131,9000005155,user2242@gmail.com,10.0.15.4,Kolkata,ICICI714647,DEV6573,Salaried,636435,50006989,421023,17,26,110,3,80,No,5097354,Yes,1
C3243,G1486,9810412625,user2243@gmail.com,192.168.98.11,Kochi,ICICI639853,DEV8925,Business,3934794,8470975,35730,0,9,5,0,21,No,711821,No,0
C3244,G390,9723044258,user2244@gmail.com,192.168.38.225,Kochi,AXIS230335,DEV8614,Business,1226440,19211615,466551,4,24,49,4,47,No,488214,No,0
C3245,G112,9000005573,user2245@gmail.com,10.0.6.8,Delhi,AXIS565858,DEV4484,Trader,543457,25570177,1206010,19,38,156,9,91,Yes,5060603,Yes,1
C3246,G1488,9359495667,user2246@gmail.com,192.168.69.219,Ahmedabad,SBI593158,DEV8821,Salaried,3306759,1806785,64215,0,1,24,1,10,Yes,319233,No,0
C3247,G731,9846632543,user2247@gmail.com,192.168.53.22,Kochi,HDFC932207,DEV2476,Student,895534,9076036,79258,3,7,31,1,22,Yes,547619,No,0
C3248,G875,9311203623,user2248@gmail.com,192.168.99.59,Pune,HDFC505649,DEV7090,Investor,3871961,8100040,141190,1,1,18,0,27,Yes,843948,No,0
C3249,G1034,9571250957,user2249@gmail.com,192.168.58.187,Kolkata,AXIS284400,DEV9562,Investor,4707232,4470875,93932,0,8,40,0,8,Yes,743304,No,0
C3250,G1005,9871547917,user2250@gmail.com,192.168.60.216,Kolkata,AXIS802733,DEV4875,Salaried,2848394,7965880,28868,1,7,10,1,18,No,738139,No,0
C3251,G526,9749510165,user2251@gmail.com,10.0.7.4,Kochi,SBI783614,DEV7453,Business,1998142,6283452,433828,3,25,68,2,60,No,1981489,Yes,0
C3252,G61,9000000106,user2252@gmail.com,10.0.11.2,Bangalore,KOTAK213344,DEV2481,Business,607729,27379634,418460,19,47,129,2,97,No,3520440,Yes,1
C3253,G1472,9209821336,user2253@gmail.com,192.168.89.187,Ahmedabad,KOTAK511636,DEV8219,Student,2666442,11139344,118951,2,3,35,0,25,No,658955,No,0
C3254,G1043,9387129077,user2254@gmail.com,192.168.39.133,Kochi,ICICI837991,DEV9996,Business,909817,8955811,33375,1,10,43,1,11,No,391477,No,0
C3255,G66,9000003853,user2255@gmail.com,10.0.8.1,Delhi,AXIS120668,DEV3565,Salaried,309963,24236795,569884,17,47,143,5,85,Yes,3196305,Yes,1
C3256,G1259,9906567085,user2256@gmail.com,192.168.69.74,Bangalore,HDFC834406,DEV7134,Salaried,3617433,9383946,136361,0,3,43,0,38,No,328829,No,0
C3257,G1471,9091239548,user2257@gmail.com,192.168.61.112,Pune,KOTAK438861,DEV9032,Investor,3418543,10361267,51028,1,4,28,1,13,Yes,774359,No,0
C3258,G1148,9209335979,user2258@gmail.com,192.168.1.201,Mumbai,AXIS652762,DEV9156,Salaried,1840191,10176096,56487,4,4,20,1,14,No,619552,No,0
C3259,G899,9376614707,user2259@gmail.com,192.168.77.167,Kolkata,ICICI808720,DEV6897,Trader,3119273,9127291,51064,3,9,24,1,22,Yes,482390,No,0
C3260,G855,9963002812,user2260@gmail.com,192.168.67.63,Bangalore,ICICI522703,DEV6087,Retired,682273,3061983,102647,0,9,39,0,39,No,553508,No,0
C3261,G1466,9727620263,user2261@gmail.com,192.168.44.139,Bangalore,AXIS942756,DEV5259,Trader,700476,6369723,148878,0,2,5,1,36,No,673421,No,0
C3262,G1303,9227789413,user2262@gmail.com,192.168.58.137,Coimbatore,HDFC414938,DEV8277,Student,4179994,7323799,60819,3,5,29,1,20,No,279908,No,0
C3263,G1119,9245748180,user2263@gmail.com,192.168.26.244,Ahmedabad,HDFC329194,DEV8944,Trader,1840650,3620885,122827,1,9,12,0,27,Yes,50543,No,0
C3264,G1355,9535514418,user2264@gmail.com,192.168.32.74,Pune,SBI364763,DEV8753,Business,1021768,6421260,53146,0,10,23,0,25,No,714162,No,0
C3265,G245,9000001312,user2265@gmail.com,10.0.13.2,Mumbai,SBI699932,DEV9726,Retired,279728,28098003,1045333,23,46,127,5,83,No,4167950,Yes,1
C3266,G1322,9597698241,user2266@gmail.com,192.168.12.113,Hyderabad,ICICI649425,DEV8379,Retired,4665869,4889728,111939,3,6,18,1,38,No,602760,No,0
C3267,G1310,9733387283,user2267@gmail.com,192.168.88.89,Pune,KOTAK509262,DEV2057,Student,4397382,2954016,74157,0,10,39,1,21,Yes,326767,No,0
C3268,G1028,9194444330,user2268@gmail.com,192.168.44.123,Hyderabad,HDFC632245,DEV5491,SelfEmployed,4605322,8998214,136713,2,4,33,0,10,No,198481,No,0
C3269,G1093,9969014116,user2269@gmail.com,192.168.10.202,Kochi,HDFC865954,DEV4070,Retired,1282693,10198689,146092,3,6,28,1,39,Yes,281674,No,0
C3270,G730,9985850392,user2270@gmail.com,192.168.8.83,Kochi,KOTAK482017,DEV5659,Salaried,703140,6363493,85144,2,2,33,0,29,No,387730,No,0
C3271,G769,9613807296,user2271@gmail.com,192.168.29.71,Hyderabad,HDFC358959,DEV1906,Retired,2151090,5872940,117151,1,8,11,0,17,No,689702,No,0
C3272,G404,9849795946,user2272@gmail.com,10.0.11.5,Kochi,SBI650866,DEV9029,SelfEmployed,1390494,15528323,668015,2,23,55,1,67,No,1079739,Yes,1
C3273,G1034,9679564678,user2273@gmail.com,192.168.61.130,Coimbatore,HDFC709269,DEV9445,Investor,1827254,8987510,59897,3,7,20,0,35,Yes,527790,No,0
C3274,G1095,9442290369,user2274@gmail.com,192.168.4.146,Ahmedabad,SBI565243,DEV3301,SelfEmployed,4782478,9443046,95433,2,1,8,1,22,No,431471,No,0
C3275,G613,9783116131,user2275@gmail.com,192.168.4.176,Bangalore,ICICI504552,DEV4892,Salaried,436108,19812376,342559,4,9,55,2,44,No,2181728,Yes,1
C3276,G1387,9084191453,user2276@gmail.com,192.168.95.90,Kolkata,AXIS272585,DEV5554,Retired,4793257,3031167,27743,3,8,25,0,40,No,858081,No,0
C3277,G1434,9944109649,user2277@gmail.com,192.168.76.202,Coimbatore,ICICI901965,DEV4284,Investor,4461722,1575441,142650,4,5,5,1,26,Yes,796418,No,0
C3278,G1460,9420780355,user2278@gmail.com,192.168.44.159,Ahmedabad,SBI466163,DEV2344,Retired,1790638,8337996,146727,1,10,28,0,34,Yes,826743,No,0
C3279,G1119,9650698134,user2279@gmail.com,192.168.54.115,Mumbai,SBI968162,DEV4000,Student,1143798,3155733,37985,2,7,40,0,40,No,521756,No,0
C3280,G592,9597801419,user2280@gmail.com,192.168.15.74,Kochi,KOTAK137056,DEV9670,Trader,757877,15407908,188574,5,20,36,3,50,Yes,310579,No,0
C3281,G287,9000004808,user2281@gmail.com,10.0.15.3,Delhi,AXIS452292,DEV7779,Salaried,645699,44620825,559255,18,43,90,5,87,No,4310696,Yes,1
C3282,G1081,9375698003,user2282@gmail.com,192.168.73.92,Ahmedabad,HDFC470977,DEV1195,Trader,2642741,6488569,86181,0,1,25,1,35,Yes,740948,No,0
C3283,G653,9803975824,user2283@gmail.com,192.168.79.189,Coimbatore,ICICI607962,DEV9255,Trader,1549496,7170698,127043,10,15,81,2,68,No,2177177,Yes,0
